regio_level,Vuosi,aluekoodi,aluenimi,kuntanimi,kuntanro,variable,value,hyvinvointialue_code,hyvinvointialue_name_fi
Postinumeroalueet,2022-2024,p04370,Rusutjärvi (Tuusula),Tuusula,858,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),67.69831180090432,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04370,Rusutjärvi (Tuusula),Tuusula,858,Työttömät (med.),71.6929927097111,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04370,Rusutjärvi (Tuusula),Tuusula,858,Kokonaislukema (med.),76.1919038400709,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04380,Tuomala (Tuusula),Tuusula,858,Peruskoulutuksen omaavat (med.),73.16776654460774,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04380,Tuomala (Tuusula),Tuusula,858,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),70.93402383142549,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04380,Tuomala (Tuusula),Tuusula,858,Työttömät (med.),91.83551765669404,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04380,Tuomala (Tuusula),Tuusula,858,Kokonaislukema (med.),78.64576934424242,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04390,Jäniksenlinna (Tuusula),Tuusula,858,Peruskoulutuksen omaavat (med.),85.8287367490196,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04390,Jäniksenlinna (Tuusula),Tuusula,858,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),73.21718148144038,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04390,Jäniksenlinna (Tuusula),Tuusula,858,Työttömät (med.),87.65656255066281,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04390,Jäniksenlinna (Tuusula),Tuusula,858,Kokonaislukema (med.),82.23416026037425,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04400,Loutti (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),83.80663964759313,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04400,Loutti (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),67.97790964653286,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04400,Loutti (Järvenpää),Järvenpää,186,Työttömät (med.),125.2349199372881,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04400,Loutti (Järvenpää),Järvenpää,186,Kokonaislukema (med.),92.33982307713804,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04410,Järvenpää Keskus (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),101.7939812291188,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04410,Järvenpää Keskus (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),76.98742434423076,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04410,Järvenpää Keskus (Järvenpää),Järvenpää,186,Työttömät (med.),139.5852462378675,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04410,Järvenpää Keskus (Järvenpää),Järvenpää,186,Kokonaislukema (med.),106.12221727040567,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04420,Kyrölä (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),57.53445142601281,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04420,Kyrölä (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),57.16416289710641,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04420,Kyrölä (Järvenpää),Järvenpää,186,Työttömät (med.),76.77136388884585,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04420,Kyrölä (Järvenpää),Järvenpää,186,Kokonaislukema (med.),63.82332607065502,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04430,Kinnari-Mikonkorpi (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),67.77188553735289,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04430,Kinnari-Mikonkorpi (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),55.12667634579444,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04430,Kinnari-Mikonkorpi (Järvenpää),Järvenpää,186,Työttömät (med.),75.27102954750423,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04430,Kinnari-Mikonkorpi (Järvenpää),Järvenpää,186,Kokonaislukema (med.),66.05653047688385,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04440,Jamppa (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),139.9416536553765,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04440,Jamppa (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),90.47723841088818,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04440,Jamppa (Järvenpää),Järvenpää,186,Työttömät (med.),196.6485825826568,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04440,Jamppa (Järvenpää),Järvenpää,186,Kokonaislukema (med.),142.35582488297382,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04460,Nummenkylä (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),67.82805670110521,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04460,Nummenkylä (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),55.25601989631303,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04460,Nummenkylä (Järvenpää),Järvenpää,186,Työttömät (med.),103.4863061653936,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04460,Nummenkylä (Järvenpää),Järvenpää,186,Kokonaislukema (med.),75.52346092093728,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04480,Haarajoki (Järvenpää),Järvenpää,186,Peruskoulutuksen omaavat (med.),81.73039048079123,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04480,Haarajoki (Järvenpää),Järvenpää,186,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),72.48127710382684,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04480,Haarajoki (Järvenpää),Järvenpää,186,Työttömät (med.),62.31431205929226,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04480,Haarajoki (Järvenpää),Järvenpää,186,Kokonaislukema (med.),72.1753265479701,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04500,Kellokoski (Tuusula),Tuusula,858,Peruskoulutuksen omaavat (med.),86.0252743770957,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04500,Kellokoski (Tuusula),Tuusula,858,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),61.05719585820925,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04500,Kellokoski (Tuusula),Tuusula,858,Työttömät (med.),79.10731508523372,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04500,Kellokoski (Tuusula),Tuusula,858,Kokonaislukema (med.),75.39659510684622,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04530,Ohkola (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),65.67380544801469,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04530,Ohkola (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),60.98619865696966,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04530,Ohkola (Mäntsälä),Mäntsälä,505,Työttömät (med.),70.13914144012496,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04530,Ohkola (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),65.5997151817031,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04600,Mäntsälä Keskus (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),113.8451710713245,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04600,Mäntsälä Keskus (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),76.20635475798323,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04600,Mäntsälä Keskus (Mäntsälä),Mäntsälä,505,Työttömät (med.),98.46031307824597,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04600,Mäntsälä Keskus (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),96.17061296918457,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04620,Kaunismäki (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),64.85494757720875,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04620,Kaunismäki (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),57.38256720877043,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04620,Kaunismäki (Mäntsälä),Mäntsälä,505,Työttömät (med.),75.10796569847047,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04620,Kaunismäki (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),65.78182682814987,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04630,Sääksjärvi (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),101.4353828497386,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04630,Sääksjärvi (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),86.47461243708871,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04630,Sääksjärvi (Mäntsälä),Mäntsälä,505,Työttömät (med.),99.32528740706967,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04630,Sääksjärvi (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),95.74509423129899,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04660,Numminen (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),96.69555042784464,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04660,Numminen (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),70.46394289927984,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04660,Numminen (Mäntsälä),Mäntsälä,505,Työttömät (med.),70.70331383374779,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04660,Numminen (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),79.28760238695743,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04680,Hirvihaara (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),103.8539755029175,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04680,Hirvihaara (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),79.95186728914437,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04680,Hirvihaara (Mäntsälä),Mäntsälä,505,Työttömät (med.),89.88976692007009,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04680,Hirvihaara (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),91.23186990404399,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04740,Sälinkää (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),114.134225056558,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04740,Sälinkää (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),92.44240238719583,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04740,Sälinkää (Mäntsälä),Mäntsälä,505,Työttömät (med.),75.49675967382402,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04740,Sälinkää (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),94.02446237252593,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04770,Sahakylä (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),111.0101068459189,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04770,Sahakylä (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),92.85397145917523,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04770,Sahakylä (Mäntsälä),Mäntsälä,505,Työttömät (med.),73.03278633628098,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04770,Sahakylä (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),92.29895488045837,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04820,Kaukalampi (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),72.78776511058452,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04820,Kaukalampi (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),94.0665123209817,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04820,Kaukalampi (Mäntsälä),Mäntsälä,505,Työttömät (med.),64.17404587494158,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04820,Kaukalampi (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),77.00944110216928,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04840,Hautjärvi (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),125.0472731333362,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04840,Hautjärvi (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),107.0674941545923,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04840,Hautjärvi (Mäntsälä),Mäntsälä,505,Työttömät (med.),99.5128012730585,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04840,Hautjärvi (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),110.54252285366233,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04920,Saarentaus (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),77.22577075216962,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04920,Saarentaus (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),78.59786652647705,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04920,Saarentaus (Mäntsälä),Mäntsälä,505,Työttömät (med.),158.4345362302533,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04920,Saarentaus (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),104.75272450296666,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04940,Levanto (Mäntsälä),Mäntsälä,505,Peruskoulutuksen omaavat (med.),89.010059294973,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04940,Levanto (Mäntsälä),Mäntsälä,505,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),97.79001273389366,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04940,Levanto (Mäntsälä),Mäntsälä,505,Työttömät (med.),85.68960598995777,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p04940,Levanto (Mäntsälä),Mäntsälä,505,Kokonaislukema (med.),90.82989267294148,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05100,Röykkä (Nurmijärvi),Nurmijärvi,543,Peruskoulutuksen omaavat (med.),94.04995530501587,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05100,Röykkä (Nurmijärvi),Nurmijärvi,543,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),66.11900620108771,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05100,Röykkä (Nurmijärvi),Nurmijärvi,543,Työttömät (med.),97.1550192400772,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05100,Röykkä (Nurmijärvi),Nurmijärvi,543,Kokonaislukema (med.),85.77466024872693,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05200,Rajamäki (Nurmijärvi),Nurmijärvi,543,Peruskoulutuksen omaavat (med.),92.7898982233841,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05200,Rajamäki (Nurmijärvi),Nurmijärvi,543,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),64.42228874592982,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05200,Rajamäki (Nurmijärvi),Nurmijärvi,543,Työttömät (med.),87.20128172802842,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05200,Rajamäki (Nurmijärvi),Nurmijärvi,543,Kokonaislukema (med.),81.47115623244744,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05250,Kiljava (Nurmijärvi),Nurmijärvi,543,Peruskoulutuksen omaavat (med.),117.8679643908817,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05250,Kiljava (Nurmijärvi),Nurmijärvi,543,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),116.1022015650506,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05250,Kiljava (Nurmijärvi),Nurmijärvi,543,Työttömät (med.),35.46106526732649,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05250,Kiljava (Nurmijärvi),Nurmijärvi,543,Kokonaislukema (med.),89.81041040775294,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05400,Jokela (Tuusula),Tuusula,858,Peruskoulutuksen omaavat (med.),90.9183011898145,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05400,Jokela (Tuusula),Tuusula,858,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),67.75485109209225,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05400,Jokela (Tuusula),Tuusula,858,Työttömät (med.),94.76840670231572,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05400,Jokela (Tuusula),Tuusula,858,Kokonaislukema (med.),84.48051966140748,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05430,Nuppulinna (Tuusula),Tuusula,858,Peruskoulutuksen omaavat (med.),94.65105808661696,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05430,Nuppulinna (Tuusula),Tuusula,858,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),63.14435880019607,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05430,Nuppulinna (Tuusula),Tuusula,858,Työttömät (med.),84.76653583925892,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05430,Nuppulinna (Tuusula),Tuusula,858,Kokonaislukema (med.),80.85398424202398,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05440,Hyvinkää (Hyvinkää),Hyvinkää,106,Peruskoulutuksen omaavat (med.),61.2418445255792,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05440,Hyvinkää (Hyvinkää),Hyvinkää,106,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),42.58948280902299,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05440,Hyvinkää (Hyvinkää),Hyvinkää,106,Työttömät (med.),76.7706722127816,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05440,Hyvinkää (Hyvinkää),Hyvinkää,106,Kokonaislukema (med.),60.2006665157946,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05450,Nukari (Nurmijärvi),Nurmijärvi,543,Peruskoulutuksen omaavat (med.),88.22048365029858,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05450,Nukari (Nurmijärvi),Nurmijärvi,543,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),77.46873717267971,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05450,Nukari (Nurmijärvi),Nurmijärvi,543,Työttömät (med.),78.40405351218834,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05450,Nukari (Nurmijärvi),Nurmijärvi,543,Kokonaislukema (med.),81.36442477838888,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05460,Hakalanmäki-Hakala (Hyvinkää),Hyvinkää,106,Peruskoulutuksen omaavat (med.),83.88372710199612,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05460,Hakalanmäki-Hakala (Hyvinkää),Hyvinkää,106,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),63.88725440302142,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05460,Hakalanmäki-Hakala (Hyvinkää),Hyvinkää,106,Työttömät (med.),99.50618453977592,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05460,Hakalanmäki-Hakala (Hyvinkää),Hyvinkää,106,Kokonaislukema (med.),82.42572201493115,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05470,Palopuro (Hyvinkää),Hyvinkää,106,Peruskoulutuksen omaavat (med.),106.764915281339,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05470,Palopuro (Hyvinkää),Hyvinkää,106,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),79.82534578425039,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05470,Palopuro (Hyvinkää),Hyvinkää,106,Työttömät (med.),87.15738813503151,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05470,Palopuro (Hyvinkää),Hyvinkää,106,Kokonaislukema (med.),91.24921640020698,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05510,Päivärinta (Hyvinkää),Hyvinkää,106,Peruskoulutuksen omaavat (med.),114.5605519530867,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05510,Päivärinta (Hyvinkää),Hyvinkää,106,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),83.80756896868724,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05510,Päivärinta (Hyvinkää),Hyvinkää,106,Työttömät (med.),136.955036618345,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05510,Päivärinta (Hyvinkää),Hyvinkää,106,Kokonaislukema (med.),111.77438584670631,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05620,Noppo (Hyvinkää),Hyvinkää,106,Peruskoulutuksen omaavat (med.),87.04799180841607,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05620,Noppo (Hyvinkää),Hyvinkää,106,Alimpaan tuloluokkaan kuuluvat täysi-ikäiset (med.),63.31954694140885,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05620,Noppo (Hyvinkää),Hyvinkää,106,Työttömät (med.),67.46074343706468,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05620,Noppo (Hyvinkää),Hyvinkää,106,Kokonaislukema (med.),72.60942739562987,2,Keski-Uudenmaan hyvinvointialue
Postinumeroalueet,2022-2024,p05720,Kytäjä (Hyvinkää),Hyvinkää,106,Peruskoulutuksen omaavat (med.),91.92481169400062,2,Keski-Uudenmaan hyvinvointialue
